论文里的名字,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
上海烟草集团长宁烟草糖酒有限公司,50a7ec4f690e4392b0874934ce4e4829,11310105,上海烟草集团长宁烟草糖酒有限公司,上海烟草集团长宁烟草糖酒有限公司,310000,310000
上海烟草集团长宁烟草糖酒有限公司营销部,50a7ec4f690e4392b0874934ce4e4829,11310105,上海烟草集团长宁烟草糖酒有限公司,上海烟草集团长宁烟草糖酒有限公司,310000,310000
上海烟草集团闸北烟草糖酒有限公司,8cb0cf357ca04a48b28c5825289dbf20,11310108,上海烟草集团闸北烟草糖酒有限公司,上海烟草集团闸北烟草糖酒有限公司,310000,310000
上海烟草集团青浦烟草糖酒有限公司,8fb281ab0da8491b8acd2d3bf76dd502,11310119,上海烟草集团青浦烟草糖酒有限公司,上海烟草集团青浦烟草糖酒有限公司,310000,310000
上海烟草集团静安烟草糖酒有限公司,6c84f9a50a8d405484aa823a87dc6f8d,11310106,上海烟草集团静安烟草糖酒有限公司,上海烟草集团静安烟草糖酒有限公司,310000,310000
上海烟草集团静安烟草糖酒有限公司办公室,6c84f9a50a8d405484aa823a87dc6f8d,11310106,上海烟草集团静安烟草糖酒有限公司,上海烟草集团静安烟草糖酒有限公司,310000,310000
上海烟草集团静安烟草糖酒有限公司办公室(法规科),6c84f9a50a8d405484aa823a87dc6f8d,11310106,上海烟草集团静安烟草糖酒有限公司,上海烟草集团静安烟草糖酒有限公司,310000,310000
上海烟草集团静安烟草糖酒有限公司总经理室,6c84f9a50a8d405484aa823a87dc6f8d,11310106,上海烟草集团静安烟草糖酒有限公司,上海烟草集团静安烟草糖酒有限公司,310000,310000
上海烟草集团黄浦烟草糖酒有限公司,a20199f375744d27bc2d85505345b14c,11310101,上海烟草集团黄浦烟草糖酒有限公司,上海烟草集团黄浦烟草糖酒有限公司,310000,310000
上海烟草集团黄浦烟草糖酒有限公司一公司,a20199f375744d27bc2d85505345b14c,11310101,上海烟草集团黄浦烟草糖酒有限公司,上海烟草集团黄浦烟草糖酒有限公司,310000,310000
上海烟草集团黄浦烟草糖酒有限公司一公司人力资源部,a20199f375744d27bc2d85505345b14c,11310101,上海烟草集团黄浦烟草糖酒有限公司,上海烟草集团黄浦烟草糖酒有限公司,310000,310000
上海烟草集团黄浦烟草糖酒有限公司财务管理部,a20199f375744d27bc2d85505345b14c,11310101,上海烟草集团黄浦烟草糖酒有限公司,上海烟草集团黄浦烟草糖酒有限公司,310000,310000
上海烟草（集团）上海卷烟厂,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海烟草（集团）公司上海卷烟厂,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海烟草（集团）公司上海卷烟厂制丝车间,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海烟草（集团）公司上海卷烟厂动力车间,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海烟草（集团）公司上海卷烟厂膨丝车间,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海烟草（集团）公司天津卷烟厂,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海烟草（集团）天津卷烟厂,5dc1bdd2387a413797779924026ed4cc,12110101,上海烟草集团北京卷烟厂,上海烟草集团北京卷烟厂,110000,110000
上海白玉兰烟草材料有限公司,2f05b7e72ff74f38b3d3d93835cef4fa,15310102,上海白玉兰烟草材料有限公司,上海白玉兰烟草材料有限公司,310000,310000
上海高扬国际烟草有限公司,ba175ce52a424ef69b9fd606a7987434,12310101,上海高扬国际烟草有限公司,上海高扬烟草公司,310000,310000
上海高扬国际烟草有限公司工会,ba175ce52a424ef69b9fd606a7987434,12310101,上海高扬国际烟草有限公司,上海高扬烟草公司,310000,310000
上海高扬国际烟草有限公司总经理办公室,ba175ce52a424ef69b9fd606a7987434,12310101,上海高扬国际烟草有限公司,上海高扬烟草公司,310000,310000
上烟草集团上海高扬国际烟草有限公司,ba175ce52a424ef69b9fd606a7987434,12310101,上海高扬国际烟草有限公司,上海高扬烟草公司,310000,310000
东兴市烟草专卖局,816762ca886b43adbef5253da0b60bdd,10450602,东兴市烟草专卖局,东兴市局,450681,450000
东台市烟草专卖局,81330991c9bf4fbc8a2687b52a9c893e,10320909,东台市烟草专卖局,东台市局,320981,320000
东台市烟草专卖局(分公司),81330991c9bf4fbc8a2687b52a9c893e,10320909,东台市烟草专卖局,东台市局,320981,320000
东宁县烟草专卖局(营销部),60797a21f1e948cf950e42ac5f8fd076,11231002,牡丹江烟草分公司东宁营销部,牡丹江烟草分公司东宁营销部,231000,230000
东至县烟草专卖局,e9961366ddbb4498bd0d67a789cf1045,10341702,东至县烟草专卖局,东至县局,341721,340000
东莞市烟草专卖局,577d7b643e85426794077a5f59cc49a9,10441901,东莞市烟草专卖局,东莞市局,441900,440000
东莞市烟草专卖局(公司),577d7b643e85426794077a5f59cc49a9,10441901,东莞市烟草专卖局,东莞市局,441900,440000
东营市烟草专卖局,467fa1cb7fe647508f1d2cbc4f09e7e4,10370503,东营市东营区烟草专卖局,东营市东营区局,370502,370000
东营市烟草专卖局(公司),467fa1cb7fe647508f1d2cbc4f09e7e4,10370503,东营市东营区烟草专卖局,东营市东营区局,370502,370000
东营市烟草专卖局<公司>,467fa1cb7fe647508f1d2cbc4f09e7e4,10370503,东营市东营区烟草专卖局,东营市东营区局,370502,370000
东营市烟草专卖局公司,467fa1cb7fe647508f1d2cbc4f09e7e4,10370503,东营市东营区烟草专卖局,东营市东营区局,370502,370000
东营市烟草专卖局（公司）,467fa1cb7fe647508f1d2cbc4f09e7e4,10370503,东营市东营区烟草专卖局,东营市东营区局,370502,370000
中卫市烟草专卖局(公司)专卖监督管理科,1a2a29dd6c7548ceb8c49debc43d246a,10640311,中卫市沙坡头区烟草专卖局,中卫市沙坡头区烟草专卖局,640321,640000
中同烟草总公司郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
中国上海烟草集团有限责任公司,618e914d95a74cfa9ccebfa4aed78aa3,11310001,上海烟草集团有限责任公司,上海烟草集团公司,310000,310000
中国云南省烟草公司,78dedb3e3e564d519b5c5b8cfd9765b5,99530103,云南省卷烟烤烟交易市场,云南省卷烟烤烟交易市场,530100,530000
中国农科院中国烟草总公司青州烟草研究所,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
中国国家烟草专卖局,d707704cd4ab4ccf9a4873eedeb8f06e,10429003,湖北省天门市草专卖局,湖北省天门市局,429006,420000
中国烟草上海进出口有限责任公司,ca97c8d2e5e0406283aa5c6e6b3caf33,18310001,中国烟草上海进出口有限责任公司,中国烟草上海进出口有限责任公司,310000,310000
中国烟草上海进出口有限责任公司业务二部,ca97c8d2e5e0406283aa5c6e6b3caf33,18310001,中国烟草上海进出口有限责任公司,中国烟草上海进出口有限责任公司,310000,310000
中国烟草上海进出口有限责任公司经理室,ca97c8d2e5e0406283aa5c6e6b3caf33,18310001,中国烟草上海进出口有限责任公司,中国烟草上海进出口有限责任公司,310000,310000
中国烟草云南进出口有限公司,78d4d698748749febe657fe75c621f6d,18530001,中国烟草云南进出口有限公司,中国烟草云南进出口有限公司,530000,530000
中国烟草云南进出口有限公司烟叶出口一部,78d4d698748749febe657fe75c621f6d,18530001,中国烟草云南进出口有限公司,中国烟草云南进出口有限公司,530000,530000
中国烟草公司总公司郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
中国烟草四川进出口有限责任公司,c3c30d970542463b9e6858785de239b5,18510001,中国烟草四川进出口有限责任公司,中国烟草四川进出口公司,510000,510000
中国烟草四川进出口有限责任公司财务部,c3c30d970542463b9e6858785de239b5,18510001,中国烟草四川进出口有限责任公司,中国烟草四川进出口公司,510000,510000
中国烟草国际有限公司,8484a9891f25494aa63aa1f351487614,22310101,上海海烟物流发展有限公司,上海海烟物流发展有限公司,310000,310000
中国烟草国际有限公司法律事务部,8484a9891f25494aa63aa1f351487614,22310101,上海海烟物流发展有限公司,上海海烟物流发展有限公司,310000,310000
中国烟草实业发展中心,2ab036d2259244878074bfc07bfb126a,99000002,中国烟草实业发展中心,中国烟草实业发展中心,110000,110000
中国烟草实业发展中心物资管理部,2ab036d2259244878074bfc07bfb126a,99000002,中国烟草实业发展中心,中国烟草实业发展中心,110000,110000
中国烟草山东进出口有限责任公司,8f18c3f864fe4ae78a578626d9854539,18370001,中国烟草山东进出口有限责任公司,中国烟草山东进出口有限责任公司,370000,370000
中国烟草广东进出口有限公司,e3fdd569a2094297a7a8df01c54a0fa5,18440001,中国烟草广东进出口有限公司,中国烟草广东进出口有限公司,440000,440000
中国烟草总公司,3b073f21e8ea452089138884bb87083e,11000001,中国烟草总公司,中国烟草总公司,110000,110000
中国烟草总公司中美合作改进中国烟叶质量研究组,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
中国烟草总公司云南省公司,eb9096f5273746c1aee6d0167d429dad,11530001,中国烟草总公司云南省公司,云南省烟草公司,530100,530000
中国烟草总公司云南省公司财务管理处,eb9096f5273746c1aee6d0167d429dad,11530001,中国烟草总公司云南省公司,云南省烟草公司,530100,530000
中国烟草总公司信息系统上海容灾中心,79d0877961744e36890434fdfd2d1ea9,16410102,中国烟草总公司职工技术培训中心,中国烟草总公司职工技术培训中心,410100,410000
中国烟草总公司内蒙古自治区公司,9b881608b05d4e18aa727408094a33a4,11150001,中国烟草总公司内蒙古自治区公司,内蒙古区烟草公司,150000,150000
中国烟草总公司办公室,3b073f21e8ea452089138884bb87083e,11000001,中国烟草总公司,中国烟草总公司,110000,110000
中国烟草总公司北京市公司,15a8deb07b404b6ca65d483a4676aab0,11110001,中国烟草总公司北京市公司,北京市烟草公司,110000,110000
中国烟草总公司北京市公司物流中心,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
中国烟草总公司北京市公司经济信息中心,79d0877961744e36890434fdfd2d1ea9,16410102,中国烟草总公司职工技术培训中心,中国烟草总公司职工技术培训中心,410100,410000
中国烟草总公司北京市公司营销中心,79d0877961744e36890434fdfd2d1ea9,16410102,中国烟草总公司职工技术培训中心,中国烟草总公司职工技术培训中心,410100,410000
中国烟草总公司北京市分公司,3b073f21e8ea452089138884bb87083e,11000001,中国烟草总公司,中国烟草总公司,110000,110000
中国烟草总公司北京市烟草公司,15a8deb07b404b6ca65d483a4676aab0,11110001,中国烟草总公司北京市公司,北京市烟草公司,110000,110000
中国烟草总公司北京市烟草局,15a8deb07b404b6ca65d483a4676aab0,11110001,中国烟草总公司北京市公司,北京市烟草公司,110000,110000
中国烟草总公司南阳市公司,8c774ad7c2174673a6ff1171155e43d3,12411301,南阳卷烟厂,南阳卷烟厂,411300,410000
中国烟草总公司合肥设计院,92a7b7f8ae6c445580e553ca385201f5,17340001,中国烟草总公司合肥设计院,合肥设计院,340100,340000
中国烟草总公司合肥设计院　　,92a7b7f8ae6c445580e553ca385201f5,17340001,中国烟草总公司合肥设计院,合肥设计院,340100,340000
中国烟草总公司吉林省公司,cd668f03c73c46bf8540a8a32382a0e7,11220001,中国烟草总公司吉林省公司,吉林省烟草,220100,220000
中国烟草总公司吉林省公司财务处,cd668f03c73c46bf8540a8a32382a0e7,11220001,中国烟草总公司吉林省公司,吉林省烟草,220100,220000
中国烟草总公司四川省公司,bb95a204b1bb42f792fe3fa528dcf413,11510001,中国烟草总公司四川省公司,中国烟草总公司四川省公司,510100,510000
中国烟草总公司四川省公司/四川省烟草科学研究所,cc8caddb6e5045a1a553c9ada0805754,17500101,中国烟草总公司重庆市公司烟草科学研究所,重庆市公司烟草科学研究所,500100,500000
中国烟草总公司四川省公司四川省烟草科学研究所,cc8caddb6e5045a1a553c9ada0805754,17500101,中国烟草总公司重庆市公司烟草科学研究所,重庆市公司烟草科学研究所,500100,500000
中国烟草总公司四川省公司烟叶生产经营管理部,f549a6fa97164251a4343d24e7f907ce,19220801,吉林省烟草公司白城市公司洮北区烟叶生产经营管理部,吉林省白城市洮北区烟叶生产经营管理部,220800,220000
中国烟草总公司四川省公司物流管理处,bb95a204b1bb42f792fe3fa528dcf413,11510001,中国烟草总公司四川省公司,中国烟草总公司四川省公司,510100,510000
中国烟草总公司四川省公司科技处,bb95a204b1bb42f792fe3fa528dcf413,11510001,中国烟草总公司四川省公司,中国烟草总公司四川省公司,510100,510000
中国烟草总公司四川省公司财务处,bb95a204b1bb42f792fe3fa528dcf413,11510001,中国烟草总公司四川省公司,中国烟草总公司四川省公司,510100,510000
中国烟草总公司四川省分公司,bb95a204b1bb42f792fe3fa528dcf413,11510001,中国烟草总公司四川省公司,中国烟草总公司四川省公司,510100,510000
中国烟草总公司大连市公司,8f4a981385be4cc2acdd816debbb62b7,11210201,中国烟草总公司大连市公司,中国烟草总公司大连市公司,210200,210200
中国烟草总公司大连市公司庄河分公司,c07765d1544e43b0acad4fad99e97d4f,11210208,中国烟草总公司大连市公司中山区分公司,大连市中山区分公司,210202,210200
中国烟草总公司大连市公司普兰店分公司,c07765d1544e43b0acad4fad99e97d4f,11210208,中国烟草总公司大连市公司中山区分公司,大连市中山区分公司,210202,210200
中国烟草总公司大连市公司销售管理处,8f4a981385be4cc2acdd816debbb62b7,11210201,中国烟草总公司大连市公司,中国烟草总公司大连市公司,210200,210200
中国烟草总公司天津市公司,7343724f0692431986a0e0f2935a2b83,11120001,中国烟草总公司天津市公司,天津市烟草公司,120000,120000
中国烟草总公司宁夏回族自治区公司,03c9fd40ccd84a54ac8ec985058988e3,11640001,中国烟草总公司宁夏回族自治区烟草公司,中国烟草总公司宁夏回族自治区烟草公司,640100,640000
中国烟草总公司安徽省公司,f402f5dc5db449f493f47df21edfed0c,11340001,中国烟草总公司安徽省公司,安徽省烟草公司,340100,340000
中国烟草总公司安徽省公司经济信息中心,79d0877961744e36890434fdfd2d1ea9,16410102,中国烟草总公司职工技术培训中心,中国烟草总公司职工技术培训中心,410100,410000
